,User_ID,Game_id,Game_name,Rating
53326,69009454,49520,Borderlands 2,2.663127153375477
29526,69954842,203140,Hitman Absolution,2.7582909233264363
22118,78309377,218620,PAYDAY 2,2.73526802557383
28094,159800136,1250,Killing Floor,1.2549962673324289
22174,32126281,218620,PAYDAY 2,1.8889251445410884
25450,51822361,42910,Magicka,2.2211510371019587
28097,17530772,1250,Killing Floor,1.2368836509160346
25486,44314169,42910,Magicka,1.5418249099230708
32407,17530772,12120,Grand Theft Auto San Andreas,1.213863645625326
53331,33622085,49520,Borderlands 2,2.5823080214753014
16810,30061970,55230,Saints Row The Third,1.0177630649361156
50432,116876958,219640,Chivalry Medieval Warfare,1.150035314297245
35547,17530772,22380,Fallout New Vegas,1.2119342812261968
32431,111754806,12120,Grand Theft Auto San Andreas,1.116712172460161
22036,60608576,24240,PAYDAY The Heist,1.046763540290618
35459,119239620,22380,Fallout New Vegas,1.5948668163339614
43499,73835640,205100,Dishonored,3.5025684329040883
32447,36546868,12120,Grand Theft Auto San Andreas,1.086067076897995
28546,61676491,8190,Just Cause 2,1.1218221258134502
9021,96400571,113200,The Binding of Isaac,1.8150088858760367
19837,13190476,233450,Prison Architect,1.0102036931277358
27250,49462664,500,Left 4 Dead,3.008752987909791
16932,40212239,206420,Saints Row IV,1.0937963324229436
52497,561758,42700,Call of Duty Black Ops,1.098323065578834
9243,127272741,105600,Terraria,4.493319266287836
15204,54637394,8930,Sid Meiers Civilization V,1.2818757118971575
11261,57103808,440,Team Fortress 2,1.0143395674522186
26810,99077905,550,Left 4 Dead 2,1.2278080882943838
22338,63441290,218620,PAYDAY 2,1.0830027837542953
48348,90272527,730,CounterStrike Global Offensive,1.0114309933091952
32719,12610800,12210,Grand Theft Auto IV The Complete Edition,1.038409832917226
26558,31187179,550,Left 4 Dead 2,2.034351588102401
51374,50818751,10180,Call of Duty Modern Warfare 2,2.647797525140536
12682,81943620,40800,Super Meat Boy,1.1958967571144936
15177,105503045,8930,Sid Meiers Civilization V,1.3572504064763713
37852,21061921,65800,Dungeon Defenders,1.185944132907082
22399,26762388,218620,PAYDAY 2,1.0159887426199927
55175,57603447,107100,Bastion,1.003681546249429
33702,19085114,4000,Garrys Mod,1.1199630771458469
32758,131348564,12210,Grand Theft Auto IV The Complete Edition,1.0031581418176403
52262,45974860,42700,Call of Duty Black Ops,2.9975737970076834
20694,31669242,400,Portal,1.2530226038198622
355,39622853,200510,XCOM Enemy Unknown,1.4865321396551487
46768,85497862,240,CounterStrike Source,1.033073988685982
7128,101690993,207610,The Walking Dead,3.2467797400477942
53363,27279261,49520,Borderlands 2,2.064218564578104
14439,86055705,63380,Sniper Elite V2,1.8388774515115405
36302,71510748,212680,FTL Faster Than Light,1.4190344589342785
20042,39622853,620,Portal 2,2.6461813515262524
9867,91859894,440,Team Fortress 2,2.571854741056914
36256,117531196,212680,FTL Faster Than Light,2.695828655324294
35843,32126281,377160,Fallout 4,3.637157616976995
7007,53091150,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.0237224595151029
52437,78309377,42700,Call of Duty Black Ops,1.2254180442900933
8160,35701646,72850,The Elder Scrolls V Skyrim,2.83081508774949
35624,81439192,22490,Fallout New Vegas,1.0712200581140627
24368,50818751,17410,Mirrors Edge,2.571053618297712
31294,172518437,220,HalfLife 2,1.059338544233972
16753,10599862,55230,Saints Row The Third,1.2863890514927037
24435,11794760,17410,Mirrors Edge,1.1132358455193097
9114,64787956,113200,The Binding of Isaac,1.0222788149722422
29281,32126281,219150,Hotline Miami,2.563103049015825
43363,132300630,219740,Dont Starve,1.002233451520144
35173,124725852,220240,Far Cry 3,1.0799054373522488
50361,26729643,219640,Chivalry Medieval Warfare,1.893350822318636
28508,21061921,8190,Just Cause 2,1.3668546637744037
15324,11403772,8930,Sid Meiers Civilization V,1.081036812784446
51761,69009454,10180,Call of Duty Modern Warfare 2,1.0226832499758125
29302,47384202,219150,Hotline Miami,1.6036279428791982
19758,59825286,233450,Prison Architect,3.65676756139349
35176,117531196,220240,Far Cry 3,1.067769897557134
8330,60608576,72850,The Elder Scrolls V Skyrim,1.5415372982946676
33844,156675178,4000,Garrys Mod,1.022845513249785
35620,30061970,22490,Fallout New Vegas,1.0780966634980396
46720,60611062,240,CounterStrike Source,1.054573746688802
16634,26762388,55230,Saints Row The Third,5.0
23787,116876958,4920,Natural Selection 2,1.0331345792148534
53484,12144171,49520,Borderlands 2,1.2052594197080428
22019,105503045,24240,PAYDAY The Heist,1.0937912813738406
35263,124725852,22380,Fallout New Vegas,4.495445934375611
6886,187463594,20920,The Witcher 2 Assassins of Kings Enhanced Edition,3.3369695479826693
298,62990992,200510,XCOM Enemy Unknown,3.0722703707072405
46506,43360645,240,CounterStrike Source,1.4532893401543574
33995,88525821,4000,Garrys Mod,1.0001287071168865
32532,71510748,12120,Grand Theft Auto San Andreas,1.0068462447532456
22341,87734805,218620,PAYDAY 2,1.0779655140768227
8172,13565651,72850,The Elder Scrolls V Skyrim,2.672032309530493
33763,136135322,4000,Garrys Mod,1.0615702670471543
20178,55906572,620,Portal 2,1.5759726228734992
24822,47457723,286690,Metro 2033 Redux,1.45113773771573
32438,43684632,12120,Grand Theft Auto San Andreas,1.102367659643828
9004,103731895,113200,The Binding of Isaac,2.4452648357487035
53569,88525821,49520,Borderlands 2,1.039809598595368
9264,86055705,105600,Terraria,3.5909361040071044
12637,15196746,40800,Super Meat Boy,2.0986101919258773
20440,63157803,400,Portal,3.8459786227439983
47964,58905429,730,CounterStrike Global Offensive,1.1301923713238686
28550,77980915,8190,Just Cause 2,1.1107158351409985
46738,86055705,240,CounterStrike Source,1.0454434273045674
36355,132300630,212680,FTL Faster Than Light,1.0077726919423111
9103,156675178,113200,The Binding of Isaac,1.0402337809860571
47454,11149819,730,CounterStrike Global Offensive,2.51254447417307
31079,180901075,220,HalfLife 2,2.9409900711217527
14567,40212239,63380,Sniper Elite V2,1.0041174558457042
22200,30440303,218620,PAYDAY 2,1.6374695367547334
32698,111754806,12210,Grand Theft Auto IV The Complete Edition,1.0760514691761087
9400,24632218,105600,Terraria,1.4985076022142243
26744,82263745,550,Left 4 Dead 2,1.345450594850087
15469,118852041,8930,Sid Meiers Civilization V,1.004916786297111
32350,34919318,12120,Grand Theft Auto San Andreas,2.2745425648966915
31142,33865373,220,HalfLife 2,1.902283876722296
43603,127272741,205100,Dishonored,1.0475687847442114
56012,13565651,33930,Arma 2 Operation Arrowhead,1.0741364434881144
47000,96400571,240,CounterStrike Source,1.0006661427731325
53367,70408902,49520,Borderlands 2,2.0149859492939357
32144,43913966,271590,Grand Theft Auto V,1.8540774588682165
56629,11149819,57300,Amnesia The Dark Descent,1.6059550757443848
33679,11403772,4000,Garrys Mod,1.1467100248766826
35562,66650717,22490,Fallout New Vegas,1.178414200864299
3435,49462664,304930,Unturned,1.1298675480231697
47766,54637394,730,CounterStrike Global Offensive,1.3411650839169225
7350,24632218,221910,The Stanley Parable,3.404220243982856
26550,10450544,550,Left 4 Dead 2,2.090785702167175
14500,87734805,63380,Sniper Elite V2,1.1566800303391491
43583,77194239,205100,Dishonored,1.1742312293293926
6146,65958466,203160,Tomb Raider,1.0114310837546745
32557,10450544,12210,Grand Theft Auto IV The Complete Edition,3.916842711734204
27436,71390526,500,Left 4 Dead,1.000692848647215
52301,561758,42700,Call of Duty Black Ops,2.1091077757427272
53513,12610800,49520,Borderlands 2,1.1268225111280683
46762,49893565,240,CounterStrike Source,1.0353055669759723
19767,119239620,233450,Prison Architect,2.768893965353131
14541,33013552,63380,Sniper Elite V2,1.027738649907899
50763,83770731,204360,Castle Crashers,1.5727961707219782
56612,50818751,57300,Amnesia The Dark Descent,2.3658366707295837
24407,10253354,17410,Mirrors Edge,1.3254593175853011
13332,71527252,211820,Starbound,1.211800069366836
35858,30246419,377160,Fallout 4,3.006095068197866
25551,82263745,42910,Magicka,1.0743986756256714
16743,67579257,55230,Saints Row The Third,1.3801295896328305
43522,81160212,205100,Dishonored,2.4737879107733445
8230,71390526,72850,The Elder Scrolls V Skyrim,2.1157847517185244
53577,15196746,49520,Borderlands 2,1.0325394059440858
40122,28472068,570,Dota 2,1.0338585325673812
16747,117531196,55230,Saints Row The Third,1.3369330453563726
15280,150033540,8930,Sid Meiers Civilization V,1.1378182812686264
47326,154230723,730,CounterStrike Global Offensive,3.655011779227169
28866,55906572,222880,Insurgency,1.399810107461914
47406,62990992,730,CounterStrike Global Offensive,2.858956612043936
53305,53898495,49520,Borderlands 2,3.2394487358776063
5814,19085114,200710,Torchlight II,1.0091121461425725
35056,10599862,220240,Far Cry 3,3.538219070133964
43316,51557405,219740,Dont Starve,1.0750439710768034
7025,36557643,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.008235257966383
32658,57603447,12210,Grand Theft Auto IV The Complete Edition,1.2481275206452849
55973,57103808,33930,Arma 2 Operation Arrowhead,1.2952568060623078
16784,80189887,55230,Saints Row The Third,1.0825175107486738
8597,8259307,72850,The Elder Scrolls V Skyrim,1.0252619224622048
53279,59925638,49520,Borderlands 2,4.736720207871042
50371,129117376,219640,Chivalry Medieval Warfare,1.6963979416809605
28136,124725852,1250,Killing Floor,1.0806745725789684
323,13190476,200510,XCOM Enemy Unknown,2.0655266953391966
54365,58345543,7670,BioShock,1.217407271391846
32766,134322141,12210,Grand Theft Auto IV The Complete Edition,1.0007681966583464
376,24721232,200510,XCOM Enemy Unknown,1.224945102064681
31320,152959594,220,HalfLife 2,1.0235664155106412
8726,50744279,72850,The Elder Scrolls V Skyrim,1.0005755452515397
29541,135400225,203140,Hitman Absolution,2.1918796487892185
7381,135400225,221910,The Stanley Parable,1.8361358391031983
28586,60611062,8190,Just Cause 2,1.0245263919016645
14454,80189887,63380,Sniper Elite V2,1.5727597789576344
12714,64973908,40800,Super Meat Boy,1.027354952570041
9490,152959594,105600,Terraria,1.118483697140073
44968,51557405,221100,DayZ,1.0121090404323816
48600,87734805,730,CounterStrike Global Offensive,1.0001276444395932
20721,27279261,400,Portal,1.1725950586998382
54395,47384303,7670,BioShock,1.068674256334922
35576,50818751,22490,Fallout New Vegas,1.1487504129334156
28814,62878249,222880,Insurgency,3.710457036813258
24742,11161178,286690,Metro 2033 Redux,3.7710234143124106
54186,116876958,8870,BioShock Infinite,1.0496598086254116
37880,72842694,65800,Dungeon Defenders,1.0447565641213794
7148,17995238,207610,The Walking Dead,2.350818907734452
24434,70408902,17410,Mirrors Edge,1.1132358455193097
8179,80189887,72850,The Elder Scrolls V Skyrim,2.591907382355306
54162,57603447,8870,BioShock Infinite,1.1829172426879202
21987,11403772,24240,PAYDAY The Heist,1.244121532364594
6052,73835640,203160,Tomb Raider,1.7628678202430708
27212,96400571,550,Left 4 Dead 2,1.0010953456738294
57037,40212239,630,Alien Swarm,1.6740199335548165
8470,39622853,72850,The Elder Scrolls V Skyrim,1.1376963801307114
13335,33622085,211820,Starbound,1.1819723303402836
31322,124725852,220,HalfLife 2,1.0235664155106412
38934,63441290,570,Dota 2,1.4310044183233548
16751,116876958,55230,Saints Row The Third,1.295916513594801
9621,1936551,105600,Terraria,1.0076389398967698
16773,48798067,55230,Saints Row The Third,1.1329807634080873
32252,46028967,271590,Grand Theft Auto V,1.0839144999063453
23807,61676491,4920,Natural Selection 2,1.0033614790507794
6008,51822361,203160,Tomb Raider,2.787896869013601
12608,116564064,40800,Super Meat Boy,4.2234723141407455
56006,45974860,33930,Arma 2 Operation Arrowhead,1.0890219436388402
28150,64787956,1250,Killing Floor,1.047239661734651
35619,30061970,22380,Fallout New Vegas,1.0780966634980396
7021,28472068,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.0133976584826223
22746,11149819,201790,Orcs Must Die 2,2.6384378382879503
50784,51085779,204360,Castle Crashers,1.307937774232149
43585,85497862,205100,Dishonored,1.1662092745056647
14475,116564064,63380,Sniper Elite V2,1.3341640481092218
35433,8585433,22380,Fallout New Vegas,1.7421070727908927
51830,187463594,10180,Call of Duty Modern Warfare 2,1.0044782042953648
1784,117531196,230410,Warframe,1.0268000265931905
43337,57103808,219740,Dont Starve,1.025573019905638
36312,55367062,212680,FTL Faster Than Light,1.2613351757492022
20646,53875128,400,Portal,1.4473453653408015
2954,51085779,304930,Unturned,2.7142715141273857
7126,64973908,207610,The Walking Dead,3.433292533659731
51689,11373749,10180,Call of Duty Modern Warfare 2,1.0686263088578802
27301,14465359,500,Left 4 Dead,1.4262866776752627
27334,49893565,500,Left 4 Dead,1.171410755320502
28084,22301321,1250,Killing Floor,1.3299433368824285
8728,88035166,72850,The Elder Scrolls V Skyrim,1.0005755452515397
15185,40212239,8930,Sid Meiers Civilization V,1.338256464301705
23732,96400571,4920,Natural Selection 2,1.5856977069910747
12633,80128229,40800,Super Meat Boy,2.222148687403486
7418,45974860,221910,The Stanley Parable,1.1318826244642288
26889,93275329,550,Left 4 Dead 2,1.132513014671082
32593,132300630,12210,Grand Theft Auto IV The Complete Edition,2.3224078697479897
52506,10599862,42700,Call of Duty Black Ops,1.0838609928403176
29321,33865373,219150,Hotline Miami,1.1844847549208817
35850,62878249,377160,Fallout 4,3.27702828260304
15431,11794760,8930,Sid Meiers Civilization V,1.014297549721351
10828,26762388,440,Team Fortress 2,1.049852222535066
26478,31669242,550,Left 4 Dead 2,2.9367021165769254
28075,106147454,1250,Killing Floor,1.43328315649056
27299,21061921,500,Left 4 Dead,1.4262866776752627
37803,62990992,65800,Dungeon Defenders,4.091242597348147
46883,62990992,240,CounterStrike Source,1.0076106811830292
28161,33865373,1250,Killing Floor,1.029273904370282
15222,81170946,8930,Sid Meiers Civilization V,1.2458112647300696
6090,69009454,203160,Tomb Raider,1.2615331470024849
54054,21061921,8870,BioShock Infinite,2.7154319481716405
44872,78309377,221100,DayZ,1.229658288785847
33922,50818751,4000,Garrys Mod,1.006057278689105
9585,60611062,105600,Terraria,1.0177752255290198
24896,58345543,286690,Metro 2033 Redux,1.0466087721226804
36316,33865373,212680,FTL Faster Than Light,1.2195353657483392
9123,24632218,113200,The Binding of Isaac,1.0137776882065177
54358,30519870,7670,BioShock,1.275064267352184
28054,36546868,1250,Killing Floor,1.7451138769565913
35656,58345543,22490,Fallout New Vegas,1.0444687148163925
35533,81160212,22380,Fallout New Vegas,1.262362720708698
6913,24721232,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.99720369972037
48196,38049880,730,CounterStrike Global Offensive,1.0344912625522125
26533,53875128,550,Left 4 Dead 2,2.217583869844358
5702,33865373,200710,Torchlight II,1.60412948533786
9352,55906572,105600,Terraria,1.9002196862959817
35795,105877396,22380,Fallout New Vegas,1.0015101564764808
32723,53875128,12210,Grand Theft Auto IV The Complete Edition,1.0329471011245537
22110,17567828,218620,PAYDAY 2,2.9102468670018045
5768,34901647,200710,Torchlight II,1.1020328211378565
7346,31669242,221910,The Stanley Parable,3.5585229146060007
35621,10253354,22380,Fallout New Vegas,1.073350457429099
28154,11403772,1250,Killing Floor,1.042001688879099
48263,59662830,730,CounterStrike Global Offensive,1.0224877281644282
7423,53875128,221910,The Stanley Parable,1.0764919221892528
56939,62990992,630,Alien Swarm,5.0
44954,12144171,221100,DayZ,1.0201029760674172
26813,81160212,550,Left 4 Dead 2,1.2235219530489574
20239,31187179,620,Portal 2,1.3116780555220395
24404,77214425,17410,Mirrors Edge,1.3869516310461187
35364,19696244,22490,Fallout New Vegas,2.400103823257758
57010,46028967,630,Alien Swarm,2.012890365448506
35357,39037163,22380,Fallout New Vegas,2.475341976282454
8178,77980915,72850,The Elder Scrolls V Skyrim,2.60307973135579
33389,86055705,4000,Garrys Mod,2.716494420345379
9414,81170946,105600,Terraria,1.3967441021908535
26500,44314169,550,Left 4 Dead 2,2.561427163977413
35786,2259650,22490,Fallout New Vegas,1.0026427738338444
57043,51822361,630,Alien Swarm,1.6046511627906956
19830,12144171,233450,Prison Architect,1.023910146582904
5996,69954842,203160,Tomb Raider,3.0177747071569905
9916,166669789,440,Team Fortress 2,2.157329307383459
28146,2259650,1250,Killing Floor,1.0546805203705754
51698,49893565,10180,Call of Duty Modern Warfare 2,1.0618497669082825
28483,36404933,8190,Just Cause 2,1.813882863340564
43321,39622853,219740,Dont Starve,1.05873977497976
54126,42657809,8870,BioShock Infinite,1.511452657829825
28027,19696244,1250,Killing Floor,2.802499051535289
16830,122026623,55230,Saints Row The Third,1.0000807412042565
20629,54637394,400,Portal,1.5495006132819298
8530,58345543,72850,The Elder Scrolls V Skyrim,1.0636711041017477
39136,36557643,570,Dota 2,1.2476502127057891
5649,43913966,200710,Torchlight II,2.79799474745716
32701,31187179,12210,Grand Theft Auto IV The Complete Edition,1.0714422892260411
26531,57603447,550,Left 4 Dead 2,2.234966529450808
51452,69954842,10180,Call of Duty Modern Warfare 2,1.7192217244245755
12641,69954842,40800,Super Meat Boy,1.9274211339069045
35601,172518437,22380,Fallout New Vegas,1.101665891363123
8575,561758,72850,The Elder Scrolls V Skyrim,1.033517047001451
20595,155919035,400,Portal,1.785526546346592
55969,172518437,33930,Arma 2 Operation Arrowhead,1.3580420161952589
12653,35701646,40800,Super Meat Boy,1.592984778292521
31225,64973908,220,HalfLife 2,1.2261812548412072
44812,10599862,221100,DayZ,1.9152465617216496
50699,34177747,204360,Castle Crashers,4.537295572397287
7177,36557643,207610,The Walking Dead,1.4322433991956631
12620,70408902,40800,Super Meat Boy,3.0039708802117806
32498,156675178,12120,Grand Theft Auto San Andreas,1.022494804189246
36294,105877396,212680,FTL Faster Than Light,1.5292339580274643
29531,86055705,203140,Hitman Absolution,2.553380683406969
20831,87734805,400,Portal,1.0014017872787848
43597,81585721,205100,Dishonored,1.0778270353951158
28573,298950,8190,Just Cause 2,1.0470860448300805
35861,39037163,377160,Fallout 4,2.933994871223101
43340,71527252,219740,Dont Starve,1.0215528071693805
57014,58905429,630,Alien Swarm,1.980730897009968
25538,71510748,42910,Magicka,1.112182296231378
3263,118852041,304930,Unturned,1.3304838348947658
24737,63157803,286690,Metro 2033 Redux,4.116192151258657
46927,36546868,240,CounterStrike Source,1.003838647730173
27015,127272741,550,Left 4 Dead 2,1.0445877124836618
56962,66650717,630,Alien Swarm,3.3128239202657808
33431,152959594,4000,Garrys Mod,2.1377950459826294
50733,73835640,204360,Castle Crashers,2.2951735141603518
32584,49228258,12210,Grand Theft Auto IV The Complete Edition,2.629686533085804
55976,73495968,33930,Arma 2 Operation Arrowhead,1.2611615263874605
23725,14465359,4920,Natural Selection 2,2.077113930129256
5738,60296891,200710,Torchlight II,1.2540373481913547
9786,17995238,440,Team Fortress 2,4.105769280597535
54378,156675178,7670,BioShock,1.1215571061329404
31267,156675178,220,HalfLife 2,1.1018707602750952
28113,92593907,1250,Killing Floor,1.1565027964411172
24432,36404933,17410,Mirrors Edge,1.1372328458942629
56683,82263745,57300,Amnesia The Dark Descent,1.0410935051366867
7433,127272741,221910,The Stanley Parable,1.040883613583912
11388,49228258,440,Team Fortress 2,1.010414957278984
53342,8585433,49520,Borderlands 2,2.3659668518036514
36337,73495968,212680,FTL Faster Than Light,1.0556179290094143
31276,69954842,220,HalfLife 2,1.0830927399478885
26471,34919318,550,Left 4 Dead 2,3.03968842177952
55086,19696244,107100,Bastion,3.3500536892161383
16909,118852041,206420,Saints Row IV,1.3246195864221626
20822,10450544,400,Portal,1.005957595934821
22446,77980915,218620,PAYDAY 2,1.001244022066098
53397,19696244,49520,Borderlands 2,1.738118661190494
29619,11403772,203140,Hitman Absolution,1.0357921816453215
35586,12144171,22490,Fallout New Vegas,1.1290644445792837
32600,81585721,12210,Grand Theft Auto IV The Complete Edition,2.087681113031603
57117,9823354,630,Alien Swarm,1.1525581395348905
27219,28472068,550,Left 4 Dead 2,1.0005714846993865
3868,119619506,304930,Unturned,1.003603290176704
3264,26729643,304930,Unturned,1.3236251584205228
15495,47384202,8930,Sid Meiers Civilization V,1.0018072295191485
16693,22301321,55230,Saints Row The Third,2.291940009285241
32567,148362155,12210,Grand Theft Auto IV The Complete Edition,3.385079913791264
6901,147602462,20920,The Witcher 2 Assassins of Kings Enhanced Edition,2.480256890882832
44936,132300630,221100,DayZ,1.0397137147188826
37859,69009454,65800,Dungeon Defenders,1.1323829987946143
54114,92914917,8870,BioShock Infinite,1.6589140982895567
26799,113752996,550,Left 4 Dead 2,1.244214461539375
44877,111754806,221100,DayZ,1.2064246827529843
22340,59662830,218620,PAYDAY 2,1.0813100979922297
8583,86055705,72850,The Elder Scrolls V Skyrim,1.02938102083107
28561,77214425,8190,Just Cause 2,1.0875777295733924
23772,36546868,4920,Natural Selection 2,1.0736323982552332
28449,26762388,8190,Just Cause 2,4.064063629790311
35323,34177747,22380,Fallout New Vegas,2.9739632843206656
10020,82263745,440,Team Fortress 2,1.6904987698166596
28499,92593907,8190,Just Cause 2,1.5097324656543747
26512,43913966,550,Left 4 Dead 2,2.423437420937174
7154,55426012,207610,The Walking Dead,2.13469720813662
390,117531196,200510,XCOM Enemy Unknown,1.1264536583464335
44793,51085779,221100,DayZ,2.335026630044203
16937,22301321,206420,Saints Row IV,1.0579008973858777
8266,73835640,72850,The Elder Scrolls V Skyrim,1.8803754586376225
8587,44472980,72850,The Elder Scrolls V Skyrim,1.027665670277461
9113,20772968,113200,The Binding of Isaac,1.0264560927795383
27171,19696244,550,Left 4 Dead 2,1.0047980902886238
42172,40212239,570,Dota 2,1.001672634978692
9964,54637394,440,Team Fortress 2,1.897416010405744
35756,8259307,22490,Fallout New Vegas,1.006741769984297
53445,42657809,49520,Borderlands 2,1.380432241186874
24760,561758,286690,Metro 2033 Redux,2.8483016379026056
3566,11403772,304930,Unturned,1.0570313858999558
9480,124725852,105600,Terraria,1.1417210317910786
19845,154230723,233450,Prison Architect,1.001979821054635
40334,44314169,570,Dota 2,1.0246453901792862
47814,61189155,730,CounterStrike Global Offensive,1.2744305880690856
54301,81439192,7670,BioShock,3.479618068307014
38536,24721232,570,Dota 2,2.305529698642515
7173,49228258,207610,The Walking Dead,1.540187678498572
5760,66255019,200710,Torchlight II,1.1348249394216388
22772,10450544,201790,Orcs Must Die 2,1.455325172787076
20265,66255019,620,Portal 2,1.2212984391966728
6984,62990992,20920,The Witcher 2 Assassins of Kings Enhanced Edition,1.0711673785453084
15234,99077905,8930,Sid Meiers Civilization V,1.211630183137264
54064,60296891,8870,BioShock Infinite,2.4750481147163272
19813,63441290,233450,Prison Architect,1.1413287645155132
32609,39622853,12210,Grand Theft Auto IV The Complete Edition,1.882828670806394
24831,30519870,286690,Metro 2033 Redux,1.3733098823788057
51665,45974860,10180,Call of Duty Modern Warfare 2,1.092194142398208
15303,119239620,8930,Sid Meiers Civilization V,1.1054804936421387
55142,91859894,107100,Bastion,1.215984046632922
55077,48028873,107100,Bastion,4.183923914710846
27249,34919318,500,Left 4 Dead,3.124227762445294
35719,33282871,22380,Fallout New Vegas,1.0142655852867637
35293,35701646,22380,Fallout New Vegas,3.60715032124534
46778,91859894,240,CounterStrike Source,1.02961420965803
20695,57103808,400,Portal,1.2355002628351075
35660,43684632,22490,Fallout New Vegas,1.0403427515860053
36327,40212239,212680,FTL Faster Than Light,1.1122722169444694
15209,50744279,8930,Sid Meiers Civilization V,1.2667286440869805
25550,66255019,42910,Magicka,1.0743986756256714
46498,11149819,240,CounterStrike Source,1.4928415673090427
31175,62990992,220,HalfLife 2,1.554702720465695
32180,67579257,271590,Grand Theft Auto V,1.4968832628383004
8425,116876958,72850,The Elder Scrolls V Skyrim,1.2361033329430562
10753,33013552,440,Team Fortress 2,1.061902434052897
9778,71510748,440,Team Fortress 2,4.457141656201615
9691,11149819,105600,Terraria,1.0002804505906189
10399,51822361,440,Team Fortress 2,1.1832705430253228
27220,11940338,550,Left 4 Dead 2,1.0005714846993865
20188,65117175,620,Portal 2,1.5254302354915468
9995,53091150,440,Team Fortress 2,1.7769369269772604
44884,17567828,221100,DayZ,1.1766935428295766
35112,57603447,220240,Far Cry 3,1.8219070133963744
35927,45974860,377160,Fallout 4,1.3752926747686471
7153,44314169,207610,The Walking Dead,2.169435215946843
41242,48798067,570,Dota 2,1.0072622102862785
54374,82287546,7670,BioShock,1.1491002570694069
6895,14465359,20920,The Witcher 2 Assassins of Kings Enhanced Edition,2.8330209261592354
9519,80779496,105600,Terraria,1.0679758812492095
35605,49893565,22380,Fallout New Vegas,1.0954904300575117
16734,60296891,55230,Saints Row The Third,1.485739084798451
16652,43360645,55230,Saints Row The Third,3.5046728971962624
44990,81585721,221100,DayZ,1.002599013556218
36254,1936551,212680,FTL Faster Than Light,2.79773728301235
25448,60608576,42910,Magicka,2.278021228941476
27196,105503045,550,Left 4 Dead 2,1.0024169040411657
20553,47384202,400,Portal,2.0865603644646944
42267,12144171,570,Dota 2,1.0013694826220385
19768,1936551,233450,Prison Architect,2.622691795164667
22380,106147454,218620,PAYDAY 2,1.0288572331725616
24364,96400571,17410,Mirrors Edge,2.8117735283089607
22438,9823354,218620,PAYDAY 2,1.0023860751103828
33566,64787956,4000,Garrys Mod,1.3683678127633212
31127,48525807,220,HalfLife 2,2.081613970847122
20698,53091150,400,Portal,1.2355002628351075
5729,71527252,200710,Torchlight II,1.3225815812765704
20803,43684632,400,Portal,1.0166462239355214
56641,21061921,57300,Amnesia The Dark Descent,1.3586975448371938
26570,82046939,550,Left 4 Dead 2,1.950771950816596
15040,21061921,8930,Sid Meiers Civilization V,2.3636889120858973
9284,48525807,105600,Terraria,3.033907811884428
53389,58345543,49520,Borderlands 2,1.7838220567410303
53344,31669242,49520,Borderlands 2,2.3659668518036514
35740,71510748,22490,Fallout New Vegas,1.0094384779780134
35812,11373749,22490,Fallout New Vegas,1.000512374518808
33433,91859894,4000,Garrys Mod,2.106905337926569
29319,49893565,219150,Hotline Miami,1.2130451563103066
23757,36557643,4920,Natural Selection 2,1.149665852975308
44815,17530772,221100,DayZ,1.8372761550350964
32657,155919035,12210,Grand Theft Auto IV The Complete Edition,1.2549559353861253
54325,61189155,7670,BioShock,1.942710246052148
15267,24469287,8930,Sid Meiers Civilization V,1.1528050626469488
9101,975449,113200,The Binding of Isaac,1.0419193492240888
39650,85497862,570,Dota 2,1.0784145946671608
9317,36404933,105600,Terraria,2.3848650164597776
13354,8585433,211820,Starbound,1.0554163936953254
23792,72842694,4920,Natural Selection 2,1.018888310856775
31255,30246419,220,HalfLife 2,1.1319155927986282
9963,64973908,440,Team Fortress 2,1.9019072016251195
22785,81585721,201790,Orcs Must Die 2,1.2454825547506037
31346,10450544,220,HalfLife 2,1.008919559655422
46603,92593907,240,CounterStrike Source,1.171469313196392
16689,24632218,55230,Saints Row The Third,2.395288750731719
9064,77194239,113200,The Binding of Isaac,1.1818947985562749
22239,43684632,218620,PAYDAY 2,1.3972305213676082
42561,43684632,570,Dota 2,1.00055455693205
6077,72842694,203160,Tomb Raider,1.4068712118833058
36305,30246419,212680,FTL Faster Than Light,1.3364711978581925
8362,12610800,72850,The Elder Scrolls V Skyrim,1.4153123249912212
35583,44314169,22380,Fallout New Vegas,1.132893769930361
5703,67579257,200710,Torchlight II,1.60412948533786
9072,65145468,113200,The Binding of Isaac,1.1350653157692236
38326,48525807,570,Dota 2,3.4352041378666813
11502,88525821,440,Team Fortress 2,1.007289548825292
54011,26762388,8870,BioShock Infinite,4.418828440541054
32636,86055705,12210,Grand Theft Auto IV The Complete Edition,1.4542602906344024
1634,32126281,230410,Warframe,1.19444054575137
23806,71510748,4920,Natural Selection 2,1.0052823242226552
16880,63441290,206420,Saints Row IV,1.978540772532189
32528,39622853,12120,Grand Theft Auto San Andreas,1.0068462447532456
24439,20772968,17410,Mirrors Edge,1.1132358455193097
54367,21061921,7670,BioShock,1.195372750642672
46675,10599862,240,CounterStrike Source,1.0851621901525363
9481,53898495,105600,Terraria,1.1372605319212878
